order_id,ts,symbol,pnl,strategy,adapter_latency_ms
PAPER-373,2025-03-27 07:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-374,2025-03-27 09:00:00+00:00,USDJPY,-20.74919900054663,default,25.0
PAPER-375,2025-03-27 09:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-376,2025-03-28 06:00:00+00:00,USDJPY,19.89754137869108,default,25.0
PAPER-377,2025-03-28 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-378,2025-03-28 20:00:00+00:00,USDJPY,-25.35442707961974,default,25.0
PAPER-379,2025-03-28 20:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-380,2025-03-30 22:00:00+00:00,USDJPY,-28.04992280299271,default,25.0
PAPER-381,2025-03-30 22:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-382,2025-03-31 00:00:00+00:00,USDJPY,-28.910502169543,default,25.0
PAPER-383,2025-03-31 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-384,2025-03-31 02:00:00+00:00,USDJPY,-33.04025013217545,default,25.0
PAPER-385,2025-03-31 02:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-386,2025-03-31 15:00:00+00:00,USDJPY,67.75173731781284,default,25.0
PAPER-387,2025-04-01 11:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-388,2025-04-01 16:00:00+00:00,USDJPY,20.17945287574611,default,25.0
PAPER-389,2025-04-02 09:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-390,2025-04-02 11:00:00+00:00,USDJPY,-17.95525306613449,default,25.0
PAPER-391,2025-04-02 11:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-392,2025-04-02 14:00:00+00:00,USDJPY,30.710380989917734,default,25.0
PAPER-393,2025-04-02 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-394,2025-04-02 20:00:00+00:00,USDJPY,-24.22290629658102,default,25.0
PAPER-395,2025-04-02 20:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-396,2025-04-02 21:00:00+00:00,USDJPY,-33.92790528443057,default,25.0
PAPER-397,2025-04-02 21:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-398,2025-04-02 22:00:00+00:00,USDJPY,-37.07745532700166,default,25.0
PAPER-399,2025-04-02 22:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-400,2025-04-02 23:00:00+00:00,USDJPY,-40.02206798950487,default,25.0
PAPER-401,2025-04-02 23:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-402,2025-04-03 03:00:00+00:00,USDJPY,-43.37476372442067,default,25.0
PAPER-403,2025-04-03 03:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-404,2025-04-03 09:00:00+00:00,USDJPY,-51.80220080690959,default,25.0
PAPER-405,2025-04-03 09:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-406,2025-04-03 13:00:00+00:00,USDJPY,-66.0209340402745,default,25.0
PAPER-407,2025-04-03 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-408,2025-04-04 11:00:00+00:00,USDJPY,-61.10349689697779,default,25.0
PAPER-409,2025-04-04 11:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-410,2025-04-04 16:00:00+00:00,USDJPY,88.86343591736035,default,25.0
PAPER-411,2025-04-06 21:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-412,2025-04-07 01:00:00+00:00,USDJPY,37.877703563340035,default,25.0
PAPER-413,2025-04-07 06:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-414,2025-04-07 08:00:00+00:00,USDJPY,55.78937269170616,default,25.0
PAPER-415,2025-04-07 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-416,2025-04-07 14:00:00+00:00,USDJPY,-63.04499195315232,default,25.0
PAPER-417,2025-04-07 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-418,2025-04-08 10:00:00+00:00,USDJPY,46.54831040093664,default,25.0
PAPER-419,2025-04-08 22:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-420,2025-04-09 00:00:00+00:00,USDJPY,-46.442694993629395,default,25.0
PAPER-421,2025-04-09 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-422,2025-04-09 04:00:00+00:00,USDJPY,-49.32096294221186,default,25.0
PAPER-423,2025-04-09 04:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-424,2025-04-09 12:00:00+00:00,USDJPY,-52.473172825007175,default,25.0
PAPER-425,2025-04-09 12:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-426,2025-04-09 17:00:00+00:00,USDJPY,124.38012726905627,default,25.0
PAPER-427,2025-04-09 19:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-428,2025-04-10 07:00:00+00:00,USDJPY,113.87350342158835,default,25.0
PAPER-429,2025-04-10 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-430,2025-04-10 15:00:00+00:00,USDJPY,-50.55538158315117,default,25.0
PAPER-431,2025-04-10 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-432,2025-04-11 00:00:00+00:00,USDJPY,-51.16851021788937,default,25.0
PAPER-433,2025-04-11 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-434,2025-04-11 08:00:00+00:00,USDJPY,-56.623102373102455,default,25.0
PAPER-435,2025-04-11 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-436,2025-04-14 12:00:00+00:00,USDJPY,86.08488507747315,default,25.0
PAPER-437,2025-04-15 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-438,2025-04-15 17:00:00+00:00,USDJPY,26.53244457177164,default,25.0
PAPER-439,2025-04-16 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-440,2025-04-16 05:00:00+00:00,USDJPY,-29.44836147678605,default,25.0
PAPER-441,2025-04-16 05:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-442,2025-04-16 08:00:00+00:00,USDJPY,47.91584817347864,default,25.0
PAPER-443,2025-04-16 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-444,2025-04-16 18:00:00+00:00,USDJPY,-33.97850208735709,default,25.0
PAPER-445,2025-04-16 18:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-446,2025-04-17 01:00:00+00:00,USDJPY,41.88345388167422,default,25.0
PAPER-447,2025-04-17 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-448,2025-04-17 17:00:00+00:00,USDJPY,28.32033657657127,default,25.0
PAPER-449,2025-04-20 21:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-450,2025-04-20 22:00:00+00:00,USDJPY,-11.58355307106663,default,25.0
PAPER-451,2025-04-20 22:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-452,2025-04-20 23:00:00+00:00,USDJPY,-14.890171767769594,default,25.0
PAPER-453,2025-04-20 23:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-454,2025-04-21 00:00:00+00:00,USDJPY,-16.7196702004632,default,25.0
PAPER-455,2025-04-21 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-456,2025-04-21 02:00:00+00:00,USDJPY,-19.753003790988885,default,25.0
PAPER-457,2025-04-21 02:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-458,2025-04-22 03:00:00+00:00,USDJPY,-23.821441918353987,default,25.0
PAPER-459,2025-04-22 03:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-460,2025-04-22 15:00:00+00:00,USDJPY,46.477100142685835,default,25.0
PAPER-461,2025-04-22 18:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-462,2025-04-22 21:00:00+00:00,USDJPY,-38.92960575706282,default,25.0
PAPER-463,2025-04-22 21:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-464,2025-04-22 22:00:00+00:00,USDJPY,-39.627121300551046,default,25.0
PAPER-465,2025-04-22 22:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-466,2025-04-23 01:00:00+00:00,USDJPY,81.68210280315131,default,25.0
PAPER-467,2025-04-23 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-468,2025-04-23 13:00:00+00:00,USDJPY,-49.40460400687454,default,25.0
PAPER-469,2025-04-23 13:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-470,2025-04-23 18:00:00+00:00,USDJPY,-47.12096277088324,default,25.0
PAPER-471,2025-04-23 18:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-472,2025-04-24 12:00:00+00:00,USDJPY,71.60317782209236,default,25.0
PAPER-473,2025-04-25 00:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-474,2025-04-25 03:00:00+00:00,USDJPY,-25.898694088338225,default,25.0
PAPER-475,2025-04-25 03:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-476,2025-04-25 15:00:00+00:00,USDJPY,-27.54546309899485,default,25.0
PAPER-477,2025-04-25 15:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-478,2025-04-28 11:00:00+00:00,USDJPY,25.506394710595227,default,25.0
PAPER-479,2025-04-28 14:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-480,2025-04-28 16:00:00+00:00,USDJPY,-29.6978464254207,default,25.0
PAPER-481,2025-04-28 16:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-482,2025-04-30 03:00:00+00:00,USDJPY,11.488045105922245,default,25.0
PAPER-483,2025-04-30 08:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-484,2025-05-01 01:00:00+00:00,USDJPY,-21.882564840198206,default,25.0
PAPER-485,2025-05-01 01:00:00+00:00,USDJPY,0.0,default,25.0
PAPER-486,2025-05-01 03:00:00+00:00,USDJPY,-26.752081955831855,default,25.0
PAPER-487,2025-05-01 03:00:00+00:00,USDJPY,0.0,default,25.0
