sharpe,ann_return,ann_vol,max_drawdown,trades,return_pct,win_rate,rr,expectancy,median_hold,symbol,fast,slow,atr_sl,atr_tp,rsi_long_thresh,rsi_short_thresh,cooldown,trailing_enable_atr_mult,trailing_atr_mult
-0.8363798558109641,-0.006386821909273643,0.0076362694114397375,-0.00957175897456457,200,-0.006592356639429253,0.13,4.571608214727268,-6.570045877428674,0 days 13:00:00,EURUSD,20,180,1.5,,55,35,12,0.5,0.5
-0.8363798558109641,-0.006386821909273643,0.0076362694114397375,-0.00957175897456457,200,-0.006592356639429253,0.13,4.571608214727268,-6.570045877428674,0 days 13:00:00,EURUSD,20,180,1.5,,55,40,12,1.0,0.5
-0.8363798558109641,-0.006386821909273643,0.0076362694114397375,-0.00957175897456457,200,-0.006592356639429253,0.13,4.571608214727268,-6.570045877428674,0 days 13:00:00,EURUSD,20,180,1.5,,60,35,12,0.5,0.5
-0.8363798558109641,-0.006386821909273643,0.0076362694114397375,-0.00957175897456457,200,-0.006592356639429253,0.13,4.571608214727268,-6.570045877428674,0 days 13:00:00,EURUSD,20,180,1.5,,60,35,12,1.0,0.5
-0.8363798558109641,-0.006386821909273643,0.0076362694114397375,-0.00957175897456457,200,-0.006592356639429253,0.13,4.571608214727268,-6.570045877428674,0 days 13:00:00,EURUSD,20,180,1.5,,60,40,12,0.5,0.5
-0.8363798558109641,-0.006386821909273643,0.0076362694114397375,-0.00957175897456457,200,-0.006592356639429253,0.13,4.571608214727268,-6.570045877428674,0 days 13:00:00,EURUSD,20,180,1.5,,60,40,12,1.0,0.5
-0.8363798558109641,-0.006386821909273643,0.0076362694114397375,-0.00957175897456457,200,-0.006592356639429253,0.13,4.571608214727268,-6.570045877428674,0 days 13:00:00,EURUSD,20,180,1.5,,55,35,12,1.0,0.5
-0.9461179725829532,-0.007142170592903008,0.007548921804544624,-0.010317855295919979,202,-0.007367717793142936,0.1188118811881188,4.789290323166574,-7.272572381329803,0 days 08:00:00,EURUSD,30,180,1.5,,55,40,12,0.5,0.5
-0.9461179725829532,-0.007142170592903008,0.007548921804544624,-0.010317855295919979,202,-0.007367717793142936,0.1188118811881188,4.789290323166574,-7.272572381329803,0 days 08:00:00,EURUSD,30,180,1.5,,55,40,12,1.0,0.5
-0.9461179725829532,-0.007142170592903008,0.007548921804544624,-0.010317855295919979,202,-0.007367717793142936,0.1188118811881188,4.789290323166574,-7.272572381329803,0 days 08:00:00,EURUSD,30,180,1.5,,60,35,12,0.5,0.5
-0.9461179725829532,-0.007142170592903008,0.007548921804544624,-0.010317855295919979,202,-0.007367717793142936,0.1188118811881188,4.789290323166574,-7.272572381329803,0 days 08:00:00,EURUSD,30,180,1.5,,55,35,12,0.5,0.5
-0.9461179725829532,-0.007142170592903008,0.007548921804544624,-0.010317855295919979,202,-0.007367717793142936,0.1188118811881188,4.789290323166574,-7.272572381329803,0 days 08:00:00,EURUSD,30,180,1.5,,60,35,12,1.0,0.5
-0.9461179725829532,-0.007142170592903008,0.007548921804544624,-0.010317855295919979,202,-0.007367717793142936,0.1188118811881188,4.789290323166574,-7.272572381329803,0 days 08:00:00,EURUSD,30,180,1.5,,60,40,12,0.5,0.5
-0.9461179725829532,-0.007142170592903008,0.007548921804544624,-0.010317855295919979,202,-0.007367717793142936,0.1188118811881188,4.789290323166574,-7.272572381329803,0 days 08:00:00,EURUSD,30,180,1.5,,55,35,12,1.0,0.5
-0.9461179725829532,-0.007142170592903008,0.007548921804544624,-0.010317855295919979,202,-0.007367717793142936,0.1188118811881188,4.789290323166574,-7.272572381329803,0 days 08:00:00,EURUSD,30,180,1.5,,60,40,12,1.0,0.5
-0.9560144043924026,-0.007498049340595281,0.007843029672090229,-0.00969810109355763,164,-0.007735645680380987,0.18292682926829268,2.816310531080489,-9.411462044367235,0 days 15:30:00,EURUSD,30,180,2.0,,55,40,12,0.5,0.5
-0.9560144043924026,-0.007498049340595281,0.007843029672090229,-0.00969810109355763,164,-0.007735645680380987,0.18292682926829268,2.816310531080489,-9.411462044367235,0 days 15:30:00,EURUSD,30,180,2.0,,60,40,12,1.0,0.5
-0.9560144043924026,-0.007498049340595281,0.007843029672090229,-0.00969810109355763,164,-0.007735645680380987,0.18292682926829268,2.816310531080489,-9.411462044367235,0 days 15:30:00,EURUSD,30,180,2.0,,60,40,12,0.5,0.5
-0.9560144043924026,-0.007498049340595281,0.007843029672090229,-0.00969810109355763,164,-0.007735645680380987,0.18292682926829268,2.816310531080489,-9.411462044367235,0 days 15:30:00,EURUSD,30,180,2.0,,60,35,12,1.0,0.5
-0.9560144043924026,-0.007498049340595281,0.007843029672090229,-0.00969810109355763,164,-0.007735645680380987,0.18292682926829268,2.816310531080489,-9.411462044367235,0 days 15:30:00,EURUSD,30,180,2.0,,55,40,12,1.0,0.5
-0.9560144043924026,-0.007498049340595281,0.007843029672090229,-0.00969810109355763,164,-0.007735645680380987,0.18292682926829268,2.816310531080489,-9.411462044367235,0 days 15:30:00,EURUSD,30,180,2.0,,60,35,12,0.5,0.5
-0.9560144043924026,-0.007498049340595281,0.007843029672090229,-0.00969810109355763,164,-0.007735645680380987,0.18292682926829268,2.816310531080489,-9.411462044367235,0 days 15:30:00,EURUSD,30,180,2.0,,55,35,12,1.0,0.5
-0.9560144043924026,-0.007498049340595281,0.007843029672090229,-0.00969810109355763,164,-0.007735645680380987,0.18292682926829268,2.816310531080489,-9.411462044367235,0 days 15:30:00,EURUSD,30,180,2.0,,55,35,12,0.5,0.5
-0.9616170967098705,-0.007066343872102032,0.007348396670857048,-0.009356855143498448,228,-0.0072882919901431364,0.12280701754385964,4.956369077181664,-6.371032207143071,0 days 11:00:00,EURUSD,30,120,1.5,,55,35,12,1.0,0.5
-0.9616170967098705,-0.007066343872102032,0.007348396670857048,-0.009356855143498448,228,-0.0072882919901431364,0.12280701754385964,4.956369077181664,-6.371032207143071,0 days 11:00:00,EURUSD,30,120,1.5,,60,35,12,0.5,0.5
-0.9616170967098705,-0.007066343872102032,0.007348396670857048,-0.009356855143498448,228,-0.0072882919901431364,0.12280701754385964,4.956369077181664,-6.371032207143071,0 days 11:00:00,EURUSD,30,120,1.5,,60,35,12,1.0,0.5
