sharpe,ann_return,ann_vol,max_drawdown,trades,return_pct,win_rate,rr,expectancy,median_hold,fast,slow,atr_sl,atr_tp,rsi_long_thresh,rsi_short_thresh,cooldown,trailing_enable_atr_mult,trailing_atr_mult
-2.817404916849519,-0.016921161688381647,0.006005938864940735,-0.01775433975073098,818,-0.01740251877314336,0.5452322738386308,0.5921497769698757,-4.232569417883489,0 days 05:00:00,20,120,2.0,3.0,55,40,0,1.0,0.5
-2.820848976858899,-0.015971033942470236,0.005661782702119157,-0.016972329140574224,750,-0.016424592127952775,0.5493333333333333,0.5764055169555251,-4.3575857994541405,0 days 05:00:00,20,120,2.0,3.0,55,35,0,1.0,0.5
-2.8231953797354556,-0.009218752453632684,0.0032653611293797587,-0.010432771558466785,364,-0.009477520862429256,0.47802197802197804,0.674365617467621,-5.185103934301669,0 days 05:00:00,30,120,1.5,3.0,55,35,12,1.0,0.5
-2.8231953797354556,-0.009218752453632684,0.0032653611293797587,-0.010432771558466785,364,-0.009477520862429256,0.47802197802197804,0.674365617467621,-5.185103934301669,0 days 05:00:00,30,120,1.5,,55,35,12,1.0,0.5
-2.8266322444574636,-0.015590999842978959,0.005515751075701556,-0.016667934015991117,708,-0.016033417241952397,0.5508474576271186,0.5648447372777176,-4.506901386992349,0 days 05:00:00,20,180,2.0,3.0,55,35,0,1.0,0.5
-2.837763848152224,-0.014822110559078672,0.005223165616381332,-0.015731678860038588,566,-0.01524205421742797,0.5371024734982333,0.5668032135456832,-5.363570939020858,0 days 05:00:00,30,180,2.0,3.0,60,35,0,1.0,0.5
-2.873054711148482,-0.014092925409568635,0.004905206070348411,-0.015314127176229103,760,-0.014491416077095809,0.5,0.7023504800170121,-3.7912543987094702,0 days 05:00:00,20,120,1.5,,60,35,0,1.0,0.5
-2.976825118631711,-0.010350955791358252,0.0034771796725889086,-0.010933666792182002,420,-0.010641390545096496,0.6047619047619047,0.363598226140404,-5.044997466235994,0 days 04:30:00,20,120,2.0,3.0,55,40,12,0.5,0.5
-2.976825118631711,-0.010350955791358252,0.0034771796725889086,-0.010933666792182002,420,-0.010641390545096496,0.6047619047619047,0.363598226140404,-5.044997466235994,0 days 04:30:00,20,120,2.0,,55,40,12,0.5,0.5
-2.9787989570851887,-0.015648823449771032,0.005253400338599454,-0.016623583576756373,850,-0.016091382628667383,0.4894117647058824,0.7359438324966414,-3.7639275808629264,0 days 04:00:00,20,120,1.5,3.0,60,40,0,1.0,0.5
-3.0138026871392727,-0.007158713651517878,0.0023753093333104,-0.00799558875173851,356,-0.00735853156181121,0.5898876404494382,0.3755453088629437,-4.111694986410136,0 days 03:00:00,20,120,1.5,,60,35,12,0.5,0.5
-3.0138026871392727,-0.007158713651517878,0.0023753093333104,-0.00799558875173851,356,-0.00735853156181121,0.5898876404494382,0.3755453088629437,-4.111694986410136,0 days 03:00:00,20,120,1.5,3.0,60,35,12,0.5,0.5
-3.0157834496239606,-0.010834993073566501,0.0035927622969472565,-0.011932302792218515,326,-0.011139059267666451,0.5214723926380368,0.5299226436508537,-6.8114319323110255,0 days 06:00:00,30,180,2.0,,55,35,12,1.0,0.5
-3.0157834496239606,-0.010834993073566501,0.0035927622969472565,-0.011932302792218515,326,-0.011139059267666451,0.5214723926380368,0.5299226436508537,-6.8114319323110255,0 days 06:00:00,30,180,2.0,3.0,55,35,12,1.0,0.5
-3.0202107323581027,-0.016644268744512303,0.005510962717332273,-0.01792946224055352,622,-0.017115240516713537,0.5434083601286174,0.5462980584373152,-5.481016681901852,0 days 05:00:00,30,120,2.0,3.0,60,35,0,1.0,0.5
-3.038122763927915,-0.010801447298859457,0.003555303105953009,-0.011476749532169359,392,-0.011104461424429779,0.6071428571428571,0.3479898835338457,-5.643234832871922,0 days 04:00:00,30,120,2.0,,55,40,12,0.5,0.5
-3.038122763927915,-0.010801447298859457,0.003555303105953009,-0.011476749532169359,392,-0.011104461424429779,0.6071428571428571,0.3479898835338457,-5.643234832871922,0 days 04:00:00,30,120,2.0,3.0,55,40,12,0.5,0.5
-3.0512094212561918,-0.01804510011224092,0.00591408114648902,-0.018908058875345902,812,-0.018556356486048142,0.5443349753694581,0.574365822263492,-4.548204618731098,0 days 05:00:00,20,120,2.0,,55,40,0,1.0,0.5
-3.057476804994174,-0.015658274933586402,0.005121306205172091,-0.016670530193013903,800,-0.01610039813319042,0.49,0.7193123753728555,-4.002821757797767,0 days 04:00:00,20,180,1.5,3.0,60,40,0,1.0,0.5
-3.064101260543429,-0.016036963052523667,0.005233822804432859,-0.01702211449834064,850,-0.016489954514381844,0.4894117647058824,0.728296484498098,-3.857709241030993,0 days 04:00:00,20,120,1.5,,60,40,0,1.0,0.5
-3.072398535914941,-0.01709494172707371,0.0055640378444533215,-0.01812604826518915,744,-0.017578429840857557,0.5483870967741935,0.5571938705306284,-4.703077575499411,0 days 06:00:00,20,120,2.0,,55,35,0,1.0,0.5
-3.0865060931295027,-0.016714894362109045,0.005415474279903755,-0.01782161085448536,702,-0.01718725495485718,0.5498575498575499,0.5444228507816891,-4.8743398127799695,0 days 05:00:00,20,180,2.0,,55,35,0,1.0,0.5
