sharpe,ann_return,ann_vol,max_drawdown,trades,return_pct,win_rate,rr,expectancy,median_hold,symbol,fast,slow,atr_sl,atr_tp,rsi_long_thresh,rsi_short_thresh,cooldown,trailing_enable_atr_mult,trailing_atr_mult,htf_factor,size_tier_mode,boll_window,boll_enter_z,boll_exit_z,boll_allow_short,source_file
-1.5145275859597422,-0.0009599864171579986,0.0006338520513310188,-0.0009992534392383118,572,-0.0007937127976039848,0.46153846153846156,0.9600998742016691,-0.27358849778210936,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,32,1.0,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.557064538709465,-0.0008446587027788333,0.0005424686528914903,-0.0009778470836114001,424,-0.0006983288906378116,0.4811320754716981,0.841843489913036,-0.32500170283619373,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,12,0.5,0.5,4,base,64,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.557064538709465,-0.0008446587027788333,0.0005424686528914903,-0.0009778470836114001,424,-0.0006983288906378116,0.4811320754716981,0.841843489913036,-0.32500170283619373,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,8,0.5,0.5,4,base,64,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.594121295672911,-0.0008595335466416998,0.0005391895516199558,-0.0009408582400893175,442,-0.0007106241077931008,0.4479638009049774,0.9684661002849494,-0.317710370234089,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,48,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.594121295672911,-0.0008595335466416998,0.0005391895516199558,-0.0009408582400893175,442,-0.0007106241077931008,0.4479638009049774,0.9684661002849494,-0.317710370234089,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,48,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.751268223363547,-0.0010303960813999868,0.0005883713686193495,-0.0010384219641099309,444,-0.0008518972967851424,0.44144144144144143,0.977207883548653,-0.3792997070284026,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,8,0.5,0.5,4,base,48,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.751268223363547,-0.0010303960813999868,0.0005883713686193495,-0.0010384219641099309,444,-0.0008518972967851424,0.44144144144144143,0.977207883548653,-0.3792997070284026,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,12,0.5,0.5,4,base,48,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.768048542502595,-0.0012598619703120262,0.0007125720476705617,-0.001319102898579496,578,-0.0010416676616687992,0.44982698961937717,0.9759066215308896,-0.35588952199785046,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,12,0.5,0.5,4,base,32,1.0,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.768048542502595,-0.0012598619703120262,0.0007125720476705617,-0.001319102898579496,578,-0.0010416676616687992,0.44982698961937717,0.9759066215308896,-0.35588952199785046,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,8,0.5,0.5,4,base,32,1.0,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.769323399697457,-0.0011337964687658797,0.0006408079319810904,-0.0011429170532332063,572,-0.0009374059698467052,0.45454545454545453,0.9523404979335329,-0.3238302902843202,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,12,0.5,0.5,4,base,32,1.0,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.769323399697457,-0.0011337964687658797,0.0006408079319810904,-0.0011429170532332063,572,-0.0009374059698467052,0.45454545454545453,0.9523404979335329,-0.3238302902843202,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,8,0.5,0.5,4,base,32,1.0,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.7954439573315457,-0.0009837999362490857,0.000547942436315999,-0.0010610471459954636,440,-0.0008133573630105806,0.43636363636363634,0.9775530827811704,-0.3658635706299237,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,12,0.5,0.5,4,base,48,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.7954439573315457,-0.0009837999362490857,0.000547942436315999,-0.0010610471459954636,440,-0.0008133573630105806,0.43636363636363634,0.9775530827811704,-0.3658635706299237,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,8,0.5,0.5,4,base,48,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.804852193567326,-0.0009633851161381379,0.000533775075638736,-0.0010068456609770423,424,-0.0007964742313673057,0.4811320754716981,0.8081243998043358,-0.3712969646603108,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,8,0.5,0.5,4,base,64,1.3,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.804852193567326,-0.0009633851161381379,0.000533775075638736,-0.0010068456609770423,424,-0.0007964742313673057,0.4811320754716981,0.8081243998043358,-0.3712969646603108,0 days 01:00:00,USDJPY,20,120,1.3,3.0,60,40,12,0.5,0.5,4,base,64,1.3,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.8186031523960777,-0.0008812975163668968,0.0004846013354841898,-0.0008895306992180248,422,-0.0007285928489247917,0.4834123222748815,0.7913456451938157,-0.34148895617582115,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,8,0.5,0.5,4,base,64,1.3,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.8186031523960777,-0.0008812975163668968,0.0004846013354841898,-0.0008895306992180248,422,-0.0007285928489247917,0.4834123222748815,0.7913456451938157,-0.34148895617582115,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,12,0.5,0.5,4,base,64,1.3,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.8267199871897735,-0.0010942946805100329,0.0005990489446570824,-0.0012471428403087713,526,-0.0009047279172437195,0.4372623574144487,0.9873465117653455,-0.3401683751281982,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,8,0.5,0.5,4,base,48,1.0,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.8267199871897735,-0.0010942946805100329,0.0005990489446570824,-0.0012471428403087713,526,-0.0009047279172437195,0.4372623574144487,0.9873465117653455,-0.3401683751281982,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,12,0.5,0.5,4,base,48,1.0,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.862545846010677,-0.001144719786392967,0.0006145995218559602,-0.001065967865417579,572,-0.0009464228861214563,0.46153846153846156,0.9187255879486279,-0.32697491482609153,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,12,0.5,0.5,4,base,32,1.0,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
